No.,Time,T.amb (°C),T.D.REF - normal PV (°C),T.U.REF - normal PV (°C),T.D.CPV-HNEPCM-HNF (°C),T.U.CPV-HNEPCM-HNF (°C),T.F.IN Hybrid NF (°C),T.F.DELTA Hybrid NF (°C),V.REF - normal PV (V),V.CPV-Hybrid (V),I.REF - normal PV (A),I.CPV-Hybrid (A),Direct POA irradiance - reference (W/m2),Effective irradiance - CPV hybrid (W/m2),Ceff - mirrors,P(max) REF (W),P(max) CPV Hybrid (W),Isc REF (A),Isc CPV Hybrid (A),Voc REF (V),Voc CPV Hybrid (V),FF REF,FF CPV Hybrid,P.REF normal PV (W),P.CPV-HNEPCM-HNF (W),AREA (m2),ζele.REF (%),ζele.CPV-Hybrid (%),m Hybrid NF (kg/s),Cp Hybrid NF (J/kg°K),Q.CPV-Hybrid (W),ζth.CPV-Hybrid (%),ζtotal.REF (%),ζtotal.CPV-Hybrid (%)
395,11:17:00,36.190,71.110,69.150,51.030,49.660,32.870,1.797,15.914,17.092,0.920,1.549,893.100,1462.700,1.638,14.644,26.467,1.006,1.692,19.555,20.846,0.744,0.750,14.641,26.476,0.189,8.674,9.577,0.018,4155.000,136.638,49.426,8.674,59.003
396,11:17:30,36.210,71.140,69.170,51.050,49.680,32.860,1.802,15.912,17.090,0.922,1.552,894.600,1465.500,1.638,14.668,26.516,1.007,1.696,19.554,20.845,0.745,0.750,14.671,26.524,0.189,8.677,9.576,0.018,4155.000,137.018,49.469,8.677,59.045
397,11:18:00,36.230,71.180,69.220,51.080,49.710,32.860,1.807,15.910,17.088,0.924,1.555,896.400,1468.700,1.638,14.694,26.570,1.009,1.699,19.551,20.843,0.745,0.750,14.701,26.572,0.189,8.677,9.573,0.018,4155.000,137.398,49.498,8.677,59.070
398,11:18:30,36.250,71.250,69.280,51.130,49.750,32.860,1.812,15.906,17.086,0.925,1.558,898.200,1471.800,1.639,14.719,26.621,1.011,1.703,19.547,20.840,0.745,0.750,14.713,26.620,0.189,8.667,9.570,0.018,4155.000,137.778,49.530,8.667,59.100
399,11:19:00,36.270,71.320,69.350,51.180,49.800,32.860,1.816,15.902,17.083,0.927,1.561,899.700,1474.400,1.639,14.738,26.663,1.013,1.706,19.542,20.837,0.744,0.750,14.741,26.667,0.189,8.669,9.570,0.018,4155.000,138.082,49.552,8.669,59.121
400,11:19:30,36.290,71.410,69.430,51.240,49.850,32.850,1.819,15.897,17.080,0.928,1.563,900.600,1476.200,1.639,14.748,26.690,1.014,1.708,19.536,20.833,0.744,0.750,14.752,26.696,0.189,8.667,9.568,0.018,4155.000,138.310,49.573,8.667,59.142
401,11:20:00,36.300,71.500,69.510,51.300,49.900,32.850,1.820,15.891,17.076,0.928,1.563,901.000,1477.000,1.639,14.748,26.698,1.014,1.709,19.531,20.830,0.745,0.750,14.747,26.690,0.189,8.660,9.561,0.018,4155.000,138.386,49.574,8.660,59.135
402,11:20:30,36.320,71.600,69.590,51.360,49.950,32.850,1.820,15.886,17.073,0.928,1.563,900.700,1476.800,1.640,14.737,26.687,1.014,1.708,19.525,20.826,0.744,0.750,14.742,26.685,0.189,8.660,9.561,0.018,4155.000,138.386,49.580,8.660,59.141
403,11:21:00,36.340,71.680,69.670,51.410,50.000,32.850,1.818,15.881,17.070,0.927,1.562,899.900,1475.700,1.640,14.719,26.662,1.013,1.707,19.520,20.823,0.744,0.750,14.722,26.663,0.189,8.656,9.560,0.018,4155.000,138.234,49.563,8.656,59.123
404,11:21:30,36.350,71.760,69.730,51.460,50.040,32.840,1.816,15.877,17.067,0.926,1.560,898.800,1474.100,1.640,14.696,26.628,1.012,1.705,19.515,20.820,0.744,0.750,14.702,26.625,0.189,8.655,9.556,0.018,4155.000,138.082,49.562,8.655,59.118
405,11:22:00,36.370,71.810,69.790,51.490,50.080,32.840,1.813,15.874,17.065,0.924,1.558,897.700,1472.400,1.640,14.673,26.593,1.010,1.703,19.512,20.818,0.745,0.750,14.668,26.587,0.189,8.645,9.554,0.018,4155.000,137.854,49.537,8.645,59.091
406,11:22:30,36.380,71.850,69.820,51.520,50.100,32.840,1.810,15.872,17.064,0.923,1.557,896.700,1471.000,1.641,14.654,26.565,1.009,1.701,19.509,20.816,0.744,0.750,14.650,26.569,0.189,8.644,9.556,0.018,4155.000,137.626,49.502,8.644,59.059
407,11:23:00,36.400,71.870,69.840,51.530,50.110,32.840,1.809,15.871,17.063,0.923,1.556,896.100,1470.300,1.641,14.644,26.551,1.008,1.701,19.508,20.815,0.745,0.750,14.649,26.550,0.189,8.649,9.554,0.018,4155.000,137.550,49.499,8.649,59.053
408,11:23:30,36.410,71.870,69.850,51.540,50.120,32.830,1.810,15.870,17.063,0.923,1.556,896.100,1470.500,1.641,14.643,26.554,1.008,1.701,19.508,20.815,0.745,0.750,14.648,26.550,0.189,8.649,9.553,0.018,4155.000,137.626,49.519,8.649,59.072
409,11:24:00,36.430,71.860,69.850,51.530,50.120,32.830,1.812,15.871,17.063,0.923,1.558,896.800,1471.800,1.641,14.654,26.576,1.009,1.702,19.508,20.815,0.744,0.750,14.649,26.584,0.189,8.643,9.557,0.018,4155.000,137.778,49.530,8.643,59.087
410,11:24:30,36.440,71.840,69.840,51.520,50.120,32.830,1.815,15.872,17.063,0.925,1.560,897.900,1473.900,1.641,14.675,26.615,1.010,1.705,19.509,20.815,0.745,0.750,14.682,26.618,0.189,8.651,9.555,0.018,4155.000,138.006,49.541,8.651,59.097
411,11:25:00,36.450,71.810,69.820,51.510,50.110,32.830,1.820,15.873,17.064,0.926,1.563,899.500,1476.600,1.642,14.702,26.666,1.012,1.708,19.511,20.816,0.745,0.750,14.698,26.671,0.189,8.646,9.557,0.018,4155.000,138.386,49.587,8.646,59.144
412,11:25:30,36.460,71.780,69.800,51.500,50.110,32.830,1.824,15.874,17.064,0.928,1.566,901.200,1479.600,1.642,14.731,26.721,1.014,1.711,19.512,20.816,0.745,0.750,14.731,26.722,0.189,8.649,9.556,0.018,4155.000,138.691,49.595,8.649,59.151
413,11:26:00,36.470,71.760,69.790,51.490,50.110,32.820,1.829,15.875,17.064,0.930,1.569,902.800,1482.400,1.642,14.758,26.771,1.016,1.715,19.513,20.817,0.744,0.750,14.764,26.773,0.189,8.653,9.556,0.018,4155.000,139.071,49.637,8.653,59.193
414,11:26:30,36.480,71.750,69.790,51.480,50.110,32.820,1.832,15.876,17.064,0.931,1.571,904.000,1484.600,1.642,14.778,26.811,1.017,1.717,19.513,20.817,0.745,0.750,14.781,26.808,0.189,8.651,9.554,0.018,4155.000,139.299,49.645,8.651,59.199
415,11:27:00,36.490,71.750,69.800,51.490,50.120,32.820,1.835,15.876,17.064,0.932,1.573,904.700,1485.900,1.642,14.789,26.834,1.018,1.719,19.513,20.816,0.745,0.750,14.796,26.842,0.189,8.653,9.558,0.018,4155.000,139.527,49.683,8.653,59.241
416,11:27:30,36.500,71.770,69.820,51.500,50.140,32.820,1.835,15.875,17.063,0.932,1.573,904.700,1486.200,1.643,14.789,26.838,1.018,1.719,19.512,20.815,0.745,0.750,14.796,26.840,0.189,8.653,9.555,0.018,4155.000,139.527,49.673,8.653,59.228
417,11:28:00,36.510,71.790,69.850,51.520,50.160,32.820,1.834,15.873,17.062,0.931,1.572,904.200,1485.500,1.643,14.779,26.823,1.018,1.718,19.510,20.814,0.744,0.750,14.778,26.821,0.189,8.647,9.553,0.018,4155.000,139.451,49.669,8.647,59.222
418,11:28:30,36.520,71.840,69.890,51.550,50.180,32.820,1.832,15.870,17.061,0.930,1.571,903.300,1484.100,1.643,14.760,26.796,1.016,1.717,19.507,20.812,0.745,0.750,14.759,26.803,0.189,8.645,9.556,0.018,4155.000,139.299,49.662,8.645,59.217
419,11:29:00,36.530,71.900,69.940,51.580,50.210,32.820,1.829,15.867,17.059,0.929,1.569,902.100,1482.400,1.643,14.738,26.761,1.015,1.714,19.504,20.810,0.744,0.750,14.740,26.766,0.189,8.646,9.553,0.018,4155.000,139.071,49.637,8.646,59.191
420,11:29:30,36.530,71.960,69.990,51.620,50.240,32.820,1.826,15.863,17.057,0.928,1.567,901.000,1480.800,1.643,14.716,26.727,1.014,1.713,19.500,20.808,0.744,0.750,14.721,26.728,0.189,8.645,9.550,0.018,4155.000,138.843,49.609,8.645,59.160
421,11:30:00,36.540,72.030,70.050,51.660,50.280,32.820,1.824,15.860,17.054,0.927,1.566,900.200,1479.600,1.644,14.698,26.701,1.013,1.711,19.496,20.805,0.744,0.750,14.702,26.707,0.189,8.641,9.550,0.018,4155.000,138.691,49.595,8.641,59.146
422,11:30:30,36.540,72.110,70.120,51.700,50.310,32.820,1.824,15.856,17.052,0.926,1.565,899.900,1479.300,1.644,14.688,26.691,1.012,1.711,19.491,20.803,0.745,0.750,14.683,26.686,0.189,8.633,9.545,0.018,4155.000,138.691,49.605,8.633,59.150
423,11:31:00,36.550,72.180,70.170,51.750,50.350,32.820,1.825,15.852,17.050,0.927,1.566,900.300,1480.000,1.644,14.689,26.699,1.013,1.711,19.487,20.800,0.744,0.750,14.695,26.700,0.189,8.636,9.545,0.018,4155.000,138.767,49.609,8.636,59.154
424,11:31:30,36.550,72.240,70.230,51.780,50.380,32.820,1.828,15.848,17.048,0.928,1.568,901.200,1481.600,1.644,14.700,26.725,1.014,1.713,19.483,20.798,0.744,0.750,14.707,26.731,0.189,8.635,9.546,0.018,4155.000,138.995,49.637,8.635,59.183
425,11:32:00,36.560,72.290,70.280,51.820,50.400,32.820,1.832,15.845,17.046,0.929,1.570,902.600,1484.100,1.644,14.720,26.767,1.015,1.716,19.480,20.796,0.744,0.750,14.720,26.762,0.189,8.629,9.541,0.018,4155.000,139.299,49.662,8.629,59.203
426,11:32:30,36.560,72.330,70.310,51.840,50.430,32.820,1.837,15.843,17.044,0.931,1.573,904.300,1487.100,1.644,14.745,26.818,1.017,1.720,19.477,20.795,0.744,0.750,14.750,26.810,0.189,8.630,9.539,0.018,4155.000,139.679,49.697,8.630,59.236
427,11:33:00,36.560,72.360,70.340,51.860,50.440,32.820,1.842,15.841,17.043,0.933,1.577,906.100,1490.200,1.645,14.773,26.872,1.019,1.723,19.476,20.794,0.744,0.750,14.780,26.877,0.189,8.630,9.543,0.018,4155.000,140.059,49.729,8.630,59.271
428,11:33:30,36.570,72.370,70.350,51.870,50.450,32.820,1.846,15.841,17.043,0.934,1.580,907.700,1492.900,1.645,14.797,26.920,1.021,1.726,19.475,20.793,0.744,0.750,14.795,26.928,0.189,8.624,9.544,0.018,4155.000,140.363,49.746,8.624,59.290
429,11:34:00,36.570,72.370,70.350,51.870,50.460,32.820,1.849,15.841,17.043,0.935,1.582,908.800,1495.000,1.645,14.816,26.956,1.022,1.729,19.475,20.793,0.744,0.750,14.811,26.962,0.189,8.623,9.542,0.018,4155.000,140.591,49.757,8.623,59.299
430,11:34:30,36.570,72.350,70.340,51.860,50.450,32.820,1.851,15.841,17.043,0.936,1.583,909.400,1496.000,1.645,14.826,26.976,1.023,1.730,19.476,20.793,0.744,0.750,14.827,26.979,0.189,8.627,9.542,0.018,4155.000,140.744,49.778,8.627,59.320
431,11:35:00,36.570,72.320,70.330,51.840,50.440,32.830,1.851,15.843,17.044,0.936,1.583,909.400,1496.100,1.645,14.827,26.979,1.023,1.730,19.477,20.794,0.744,0.750,14.829,26.981,0.189,8.628,9.542,0.018,4155.000,140.744,49.774,8.628,59.316
432,11:35:30,36.570,72.290,70.310,51.820,50.430,32.830,1.850,15.844,17.045,0.935,1.582,908.800,1495.300,1.645,14.819,26.966,1.022,1.729,19.479,20.795,0.744,0.750,14.814,26.965,0.189,8.625,9.541,0.018,4155.000,140.668,49.774,8.625,59.316
433,11:36:00,36.570,72.260,70.290,51.800,50.420,32.830,1.848,15.846,17.046,0.934,1.581,907.900,1493.900,1.646,14.806,26.942,1.021,1.727,19.481,20.796,0.744,0.750,14.800,26.950,0.189,8.625,9.545,0.018,4155.000,140.515,49.767,8.625,59.312
434,11:36:30,36.580,72.230,70.270,51.780,50.410,32.830,1.845,15.847,17.047,0.933,1.579,906.800,1492.300,1.646,14.790,26.915,1.020,1.726,19.482,20.797,0.744,0.750,14.785,26.917,0.189,8.627,9.544,0.018,4155.000,140.287,49.739,8.627,59.283
435,11:37:00,36.580,72.220,70.260,51.770,50.400,32.840,1.843,15.848,17.048,0.932,1.577,905.900,1490.900,1.646,14.777,26.892,1.019,1.724,19.483,20.798,0.744,0.750,14.770,26.885,0.189,8.627,9.541,0.018,4155.000,140.135,49.732,8.627,59.273
436,11:37:30,36.580,72.210,70.250,51.760,50.390,32.840,1.842,15.848,17.048,0.932,1.577,905.400,1490.200,1.646,14.769,26.880,1.018,1.723,19.483,20.798,0.745,0.750,14.770,26.885,0.189,8.632,9.546,0.018,4155.000,140.059,49.729,8.632,59.274
437,11:38:00,36.580,72.220,70.270,51.770,50.400,32.840,1.842,15.848,17.048,0.932,1.577,905.400,1490.400,1.646,14.768,26.883,1.018,1.723,19.483,20.798,0.745,0.750,14.770,26.885,0.189,8.632,9.544,0.018,4155.000,140.059,49.722,8.632,59.266
438,11:38:30,36.570,72.250,70.290,51.780,50.410,32.850,1.844,15.846,17.047,0.933,1.578,906.100,1491.600,1.646,14.777,26.903,1.019,1.725,19.481,20.797,0.744,0.750,14.784,26.900,0.189,8.633,9.542,0.018,4155.000,140.211,49.736,8.633,59.278
439,11:39:00,36.570,72.300,70.330,51.810,50.430,32.850,1.847,15.843,17.045,0.934,1.580,907.300,1493.700,1.646,14.794,26.939,1.021,1.727,19.478,20.796,0.744,0.750,14.797,26.931,0.189,8.629,9.540,0.018,4155.000,140.439,49.747,8.629,59.286
440,11:39:30,36.570,72.360,70.380,51.840,50.460,32.850,1.852,15.840,17.043,0.935,1.583,909.000,1496.600,1.646,14.818,26.986,1.022,1.730,19.474,20.794,0.745,0.750,14.810,26.979,0.189,8.621,9.538,0.018,4155.000,140.820,49.785,8.621,59.323
441,11:40:00,36.570,72.430,70.450,51.890,50.500,32.860,1.857,15.836,17.041,0.937,1.587,910.900,1499.800,1.647,14.843,27.039,1.024,1.734,19.470,20.791,0.744,0.750,14.838,27.044,0.189,8.619,9.541,0.018,4155.000,141.200,49.813,8.619,59.353
442,11:40:30,36.570,72.510,70.510,51.930,50.530,32.860,1.862,15.832,17.039,0.939,1.590,912.700,1502.800,1.647,14.867,27.089,1.026,1.738,19.465,20.788,0.744,0.750,14.866,27.092,0.189,8.618,9.538,0.018,4155.000,141.580,49.847,8.618,59.385
443,11:41:00,36.570,72.590,70.580,51.980,50.570,32.870,1.866,15.827,17.036,0.941,1.593,914.100,1505.400,1.647,14.886,27.130,1.028,1.740,19.460,20.786,0.744,0.750,14.893,27.138,0.189,8.621,9.538,0.018,4155.000,141.884,49.868,8.621,59.406
444,11:41:30,36.570,72.670,70.640,52.020,50.610,32.870,1.869,15.823,17.034,0.941,1.594,915.100,1507.100,1.647,14.897,27.156,1.029,1.742,19.456,20.783,0.744,0.750,14.889,27.152,0.189,8.609,9.532,0.018,4155.000,142.112,49.892,8.609,59.424
445,11:42:00,36.570,72.730,70.700,52.060,50.640,32.880,1.870,15.820,17.032,0.942,1.595,915.500,1507.800,1.647,14.899,27.165,1.029,1.743,19.452,20.781,0.744,0.750,14.902,27.166,0.189,8.613,9.533,0.018,4155.000,142.188,49.895,8.613,59.428
446,11:42:30,36.570,72.770,70.740,52.080,50.660,32.880,1.870,15.817,17.030,0.942,1.595,915.200,1507.400,1.647,14.892,27.156,1.029,1.743,19.449,20.779,0.744,0.750,14.900,27.163,0.189,8.614,9.534,0.018,4155.000,142.188,49.908,8.614,59.443
447,11:43:00,36.570,72.800,70.760,52.100,50.670,32.890,1.868,15.816,17.030,0.941,1.593,914.500,1506.300,1.647,14.878,27.135,1.028,1.741,19.448,20.778,0.744,0.750,14.883,27.129,0.189,8.611,9.529,0.018,4155.000,142.036,49.891,8.611,59.421
448,11:43:30,36.570,72.800,70.770,52.100,50.670,32.890,1.865,15.815,17.030,0.940,1.592,913.500,1504.700,1.647,14.861,27.106,1.027,1.740,19.447,20.778,0.744,0.750,14.866,27.112,0.189,8.610,9.533,0.018,4155.000,141.808,49.864,8.610,59.398
449,11:44:00,36.570,72.790,70.760,52.090,50.660,32.900,1.863,15.816,17.030,0.939,1.590,912.400,1503.100,1.647,14.845,27.077,1.026,1.738,19.448,20.779,0.744,0.750,14.851,27.078,0.189,8.612,9.532,0.018,4155.000,141.656,49.864,8.612,59.395
450,11:44:30,36.570,72.760,70.740,52.070,50.650,32.900,1.861,15.817,17.031,0.938,1.589,911.600,1501.800,1.647,14.833,27.057,1.025,1.736,19.449,20.780,0.744,0.750,14.836,27.062,0.189,8.611,9.534,0.018,4155.000,141.504,49.853,8.611,59.388
451,11:45:00,36.570,72.730,70.710,52.040,50.630,32.910,1.860,15.819,17.033,0.937,1.588,911.200,1501.300,1.648,14.830,27.050,1.025,1.736,19.452,20.782,0.744,0.750,14.822,27.048,0.189,8.607,9.533,0.018,4155.000,141.428,49.843,8.607,59.376
452,11:45:30,36.570,72.680,70.680,52.010,50.610,32.920,1.860,15.822,17.034,0.938,1.589,911.400,1501.700,1.648,14.836,27.060,1.025,1.736,19.454,20.783,0.744,0.750,14.841,27.067,0.189,8.616,9.537,0.018,4155.000,141.428,49.830,8.616,59.367
453,11:46:00,36.570,72.640,70.640,51.980,50.590,32.920,1.863,15.824,17.036,0.939,1.590,912.200,1503.100,1.648,14.852,27.088,1.026,1.738,19.457,20.785,0.744,0.750,14.859,27.087,0.189,8.618,9.535,0.018,4155.000,141.656,49.864,8.618,59.399
454,11:46:30,36.570,72.610,70.620,51.960,50.570,32.930,1.866,15.826,17.037,0.940,1.592,913.600,1505.300,1.648,14.875,27.131,1.027,1.740,19.459,20.786,0.744,0.750,14.876,27.123,0.189,8.616,9.533,0.018,4155.000,141.884,49.871,8.616,59.405
455,11:47:00,36.570,72.580,70.600,51.950,50.560,32.930,1.871,15.827,17.037,0.942,1.595,915.200,1508.100,1.648,14.903,27.182,1.029,1.744,19.460,20.787,0.744,0.750,14.909,27.174,0.189,8.619,9.534,0.018,4155.000,142.264,49.912,8.619,59.446
456,11:47:30,36.570,72.580,70.600,51.940,50.560,32.940,1.876,15.827,17.038,0.943,1.599,916.900,1511.000,1.648,14.932,27.235,1.031,1.747,19.460,20.787,0.744,0.750,14.925,27.244,0.189,8.612,9.540,0.018,4155.000,142.644,49.949,8.612,59.489
457,11:48:00,36.580,72.590,70.610,51.950,50.570,32.950,1.880,15.826,17.037,0.945,1.601,918.500,1513.600,1.648,14.956,27.281,1.033,1.750,19.459,20.787,0.744,0.750,14.956,27.276,0.189,8.615,9.535,0.018,4155.000,142.949,49.970,8.615,59.505
458,11:48:30,36.580,72.620,70.640,51.970,50.580,32.950,1.883,15.825,17.036,0.946,1.603,919.600,1515.500,1.648,14.972,27.313,1.034,1.752,19.457,20.786,0.744,0.750,14.970,27.309,0.189,8.613,9.534,0.018,4155.000,143.177,49.987,8.613,59.521
459,11:49:00,36.580,72.670,70.680,52.000,50.610,32.960,1.885,15.822,17.035,0.947,1.604,920.200,1516.500,1.648,14.978,27.328,1.035,1.753,19.455,20.784,0.744,0.750,14.983,27.324,0.189,8.615,9.533,0.018,4155.000,143.329,50.007,8.615,59.540
460,11:49:30,36.580,72.720,70.730,52.030,50.640,32.970,1.884,15.819,17.033,0.947,1.604,920.100,1516.400,1.648,14.973,27.322,1.034,1.753,19.451,20.782,0.744,0.750,14.981,27.321,0.189,8.615,9.533,0.018,4155.000,143.253,49.984,8.615,59.516
461,11:50:00,36.590,72.790,70.790,52.070,50.670,32.970,1.883,15.815,17.031,0.946,1.603,919.400,1515.300,1.648,14.958,27.299,1.034,1.752,19.447,20.779,0.744,0.750,14.961,27.301,0.189,8.610,9.533,0.018,4155.000,143.177,49.993,8.610,59.526
462,11:50:30,36.590,72.860,70.850,52.110,50.700,32.980,1.880,15.811,17.028,0.945,1.601,918.300,1513.500,1.648,14.935,27.262,1.032,1.750,19.443,20.777,0.744,0.750,14.941,27.262,0.189,8.609,9.530,0.018,4155.000,142.949,49.973,8.609,59.503
463,11:51:00,36.600,72.930,70.900,52.150,50.730,32.980,1.876,15.808,17.026,0.943,1.599,917.000,1511.400,1.648,14.910,27.220,1.031,1.747,19.439,20.775,0.744,0.750,14.907,27.225,0.189,8.601,9.531,0.018,4155.000,142.644,49.936,8.601,59.467
464,11:51:30,36.600,72.980,70.950,52.180,50.750,32.990,1.873,15.805,17.025,0.942,1.597,915.800,1509.400,1.648,14.886,27.180,1.029,1.745,19.435,20.773,0.744,0.750,14.888,27.189,0.189,8.602,9.531,0.018,4155.000,142.416,49.922,8.602,59.453
465,11:52:00,36.610,73.030,70.990,52.210,50.770,33.000,1.870,15.802,17.023,0.941,1.595,914.800,1507.900,1.648,14.868,27.150,1.028,1.743,19.433,20.772,0.744,0.750,14.870,27.152,0.189,8.600,9.527,0.018,4155.000,142.188,49.892,8.600,59.419
466,11:52:30,36.610,73.060,71.010,52.220,50.790,33.000,1.869,15.800,17.022,0.940,1.594,914.400,1507.200,1.648,14.859,27.136,1.028,1.742,19.431,20.771,0.744,0.750,14.852,27.133,0.189,8.594,9.525,0.018,4155.000,142.112,49.888,8.594,59.413
467,11:53:00,36.620,73.080,71.020,52.230,50.790,33.010,1.870,15.800,17.022,0.941,1.594,914.600,1507.500,1.648,14.860,27.140,1.028,1.743,19.430,20.770,0.744,0.750,14.868,27.133,0.189,8.601,9.523,0.018,4155.000,142.188,49.905,8.601,59.428
468,11:53:30,36.630,73.080,71.020,52.230,50.790,33.010,1.872,15.800,17.022,0.941,1.596,915.300,1508.700,1.648,14.872,27.161,1.029,1.744,19.430,20.770,0.744,0.750,14.868,27.167,0.189,8.595,9.527,0.018,4155.000,142.340,49.919,8.595,59.446
469,11:54:00,36.630,73.060,71.010,52.220,50.790,33.020,1.875,15.800,17.022,0.942,1.598,916.400,1510.600,1.648,14.892,27.197,1.030,1.746,19.431,20.770,0.744,0.750,14.884,27.201,0.189,8.593,9.527,0.018,4155.000,142.568,49.936,8.593,59.463
470,11:54:30,36.640,73.030,70.990,52.210,50.780,33.020,1.879,15.802,17.023,0.944,1.600,917.800,1512.900,1.648,14.916,27.240,1.032,1.749,19.432,20.771,0.744,0.750,14.917,27.237,0.189,8.600,9.525,0.018,4155.000,142.873,49.966,8.600,59.492
471,11:55:00,36.650,73.000,70.970,52.190,50.770,33.030,1.882,15.804,17.024,0.945,1.603,919.200,1515.200,1.648,14.941,27.282,1.033,1.751,19.434,20.772,0.744,0.750,14.935,27.289,0.189,8.597,9.529,0.018,4155.000,143.101,49.970,8.597,59.499
472,11:55:30,36.660,72.950,70.940,52.170,50.750,33.030,1.885,15.806,17.025,0.947,1.605,920.300,1516.900,1.648,14.961,27.317,1.034,1.754,19.437,20.773,0.744,0.750,14.968,27.325,0.189,8.606,9.531,0.018,4155.000,143.329,49.994,8.606,59.525
473,11:56:00,36.670,72.910,70.910,52.140,50.740,33.040,1.887,15.808,17.026,0.947,1.606,920.900,1517.900,1.648,14.973,27.336,1.035,1.755,19.439,20.775,0.744,0.750,14.970,27.344,0.189,8.601,9.531,0.018,4155.000,143.481,50.014,8.601,59.545
474,11:56:30,36.680,72.870,70.880,52.130,50.730,33.040,1.887,15.810,17.027,0.947,1.606,920.900,1517.800,1.648,14.975,27.337,1.035,1.755,19.441,20.776,0.744,0.750,14.972,27.345,0.189,8.602,9.533,0.018,4155.000,143.481,50.017,8.602,59.550
475,11:57:00,36.690,72.840,70.860,52.110,50.720,33.050,1.885,15.811,17.028,0.947,1.604,920.200,1516.700,1.648,14.966,27.319,1.034,1.753,19.443,20.776,0.744,0.750,14.973,27.313,0.189,8.609,9.528,0.018,4155.000,143.329,50.000,8.609,59.528
476,11:57:30,36.700,72.820,70.840,52.100,50.720,33.050,1.882,15.812,17.028,0.945,1.602,919.000,1514.700,1.648,14.948,27.283,1.033,1.751,19.444,20.777,0.744,0.750,14.942,27.279,0.189,8.603,9.529,0.018,4155.000,143.101,49.987,8.603,59.515
477,11:58:00,36.710,72.820,70.840,52.100,50.720,33.060,1.877,15.813,17.028,0.944,1.600,917.500,1512.200,1.648,14.923,27.237,1.031,1.748,19.444,20.777,0.744,0.750,14.927,27.245,0.189,8.608,9.533,0.018,4155.000,142.721,49.936,8.608,59.469
478,11:58:30,36.720,72.830,70.850,52.100,50.720,33.060,1.873,15.812,17.028,0.942,1.597,915.800,1509.400,1.648,14.896,27.187,1.030,1.745,19.444,20.777,0.744,0.750,14.895,27.194,0.189,8.605,9.532,0.018,4155.000,142.416,49.922,8.605,59.455
479,11:59:00,36.730,72.850,70.870,52.120,50.730,33.060,1.869,15.811,17.027,0.941,1.594,914.400,1506.900,1.648,14.871,27.141,1.028,1.742,19.443,20.776,0.744,0.750,14.878,27.141,0.189,8.609,9.530,0.018,4155.000,142.112,49.898,8.609,59.428
480,11:59:30,36.750,72.880,70.890,52.140,50.750,33.070,1.866,15.809,17.026,0.939,1.592,913.300,1505.100,1.648,14.851,27.105,1.027,1.740,19.441,20.774,0.744,0.750,14.845,27.105,0.189,8.600,9.529,0.018,4155.000,141.884,49.878,8.600,59.406
481,12:00:00,36.760,72.930,70.930,52.170,50.770,33.070,1.864,15.807,17.024,0.939,1.591,912.700,1504.100,1.648,14.839,27.085,1.026,1.739,19.438,20.773,0.744,0.750,14.843,27.085,0.189,8.604,9.528,0.018,4155.000,141.732,49.857,8.604,59.385
482,12:00:30,36.770,72.980,70.970,52.210,50.800,33.070,1.864,15.804,17.023,0.939,1.591,912.800,1504.200,1.648,14.837,27.082,1.026,1.739,19.435,20.771,0.744,0.750,14.840,27.084,0.189,8.602,9.527,0.018,4155.000,141.732,49.854,8.602,59.381
483,12:01:00,36.790,73.040,71.020,52.240,50.830,33.070,1.866,15.801,17.021,0.939,1.592,913.400,1505.100,1.648,14.843,27.095,1.027,1.740,19.431,20.769,0.744,0.750,14.837,27.097,0.189,8.595,9.526,0.018,4155.000,141.884,49.878,8.595,59.404
484,12:01:30,36.800,73.090,71.060,52.280,50.860,33.080,1.868,15.798,17.019,0.940,1.593,914.400,1506.600,1.648,14.855,27.118,1.028,1.741,19.428,20.766,0.744,0.750,14.850,27.111,0.189,8.593,9.521,0.018,4155.000,142.036,49.881,8.593,59.403
485,12:02:00,36.820,73.140,71.100,52.310,50.890,33.080,1.871,15.795,17.017,0.941,1.595,915.500,1508.400,1.648,14.870,27.146,1.029,1.743,19.425,20.764,0.744,0.750,14.863,27.142,0.189,8.590,9.521,0.018,4155.000,142.264,49.902,8.590,59.423
486,12:02:30,36.830,73.170,71.140,52.340,50.910,33.080,1.874,15.793,17.015,0.942,1.597,916.500,1509.900,1.648,14.884,27.171,1.030,1.745,19.423,20.763,0.744,0.750,14.877,27.173,0.189,8.589,9.522,0.018,4155.000,142.492,49.932,8.589,59.454
487,12:03:00,36.850,73.200,71.160,52.360,50.930,33.080,1.875,15.792,17.014,0.943,1.598,917.100,1510.900,1.647,14.893,27.186,1.031,1.746,19.422,20.761,0.744,0.750,14.892,27.188,0.189,8.592,9.521,0.018,4155.000,142.568,49.926,8.592,59.447
488,12:03:30,36.860,73.200,71.160,52.370,50.940,33.080,1.875,15.792,17.013,0.943,1.598,917.200,1510.900,1.647,14.894,27.185,1.031,1.746,19.421,20.761,0.744,0.750,14.892,27.187,0.189,8.591,9.521,0.018,4155.000,142.568,49.926,8.591,59.446
489,12:04:00,36.880,73.190,71.150,52.370,50.940,33.080,1.874,15.792,17.013,0.943,1.597,916.600,1509.900,1.647,14.885,27.167,1.030,1.745,19.422,20.761,0.744,0.750,14.892,27.170,0.189,8.596,9.521,0.018,4155.000,142.492,49.932,8.596,59.453
